EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label
103332,163.216,107.553,81.515,1.205,-999.0,-999.0,-999.0,3.127,1.205,85.015,3.092,-1.261,-999.0,20.777,2.1,1.773,64.238,1.135,-1.536,45.092,1.525,99.881,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,2.48361834166,b
103333,-999.0,394.67,206.237,39.286,-999.0,-999.0,-999.0,2.865,2.75,295.039,6.029,-0.7190000000000001,-999.0,36.685,0.472,0.6559999999999999,221.169,-0.6890000000000001,-3.008,176.553,0.238,336.13,1,37.185,0.897,-1.125,-999.0,-999.0,-999.0,37.185,0.7440562472300001,b
103334,117.338,5.7120000000000015,71.99600000000002,133.638,-999.0,-999.0,-999.0,1.7180000000000002,4.799,211.878,1.832,1.128,-999.0,29.309,-1.411,1.063,53.701,0.041,1.982,59.21,1.881,217.829,1,128.868,2.339,-1.385,-999.0,-999.0,-999.0,128.868,0.00150270483101,s
103335,-999.0,78.49600000000002,48.33,3.2710000000000004,-999.0,-999.0,-999.0,1.565,3.2710000000000004,66.059,1.114,-1.404,-999.0,31.242,1.814,2.295,34.817,2.468,0.873,48.565,-1.662,94.705,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.468042121619999,b
103336,87.23299999999998,4.665,55.276,44.639,-999.0,-999.0,-999.0,2.502,4.626,98.153,1.237,0.753,-999.0,22.02,0.521,-2.837,27.228,-0.812,-0.72,26.94,-0.5479999999999999,136.671,1,48.905,3.24,2.136,-999.0,-999.0,-999.0,48.905,0.018636116672,s
103337,71.19,31.161,55.877,63.956,-999.0,-999.0,-999.0,1.454,26.123,144.892,1.037,-0.313,-999.0,35.022,-1.014,0.944,36.309,0.386,0.5489999999999999,8.325,-1.6740000000000002,137.662,1,73.562,-1.695,-2.842,-999.0,-999.0,-999.0,73.562,2.23711485039,b
103338,87.08200000000002,61.952,54.7,60.538,-999.0,-999.0,-999.0,2.12,1.682,122.636,0.7120000000000001,0.26,-999.0,37.073,2.204,1.994,26.395,2.061,-2.174,40.059,1.586,141.793,1,59.168,2.395,-1.053,-999.0,-999.0,-999.0,59.168,1.4548484726800002,b
103339,127.739,72.71600000000002,97.316,249.728,0.343,96.919,0.5479999999999999,0.941,149.65,760.467,1.579,0.765,0.14400000000000002,82.62,-1.145,0.262,130.485,-0.521,0.966,56.91,0.095,730.7710000000002,3,113.628,-0.588,2.675,111.477,-0.931,-2.817,547.362,0.00265331133733,s
103340,229.352,21.934,99.188,61.487,5.519,544.3919999999998,-7.51,3.093,13.976,176.25400000000005,0.407,-1.406,0.715,76.07600000000002,1.693,2.186,30.993,1.274,-1.033,104.122,-0.645,327.717,2,35.59,-3.085,-3.134,33.594,2.434,2.613,69.185,0.7440562472300001,b
103341,153.645,84.175,87.711,4.435,-999.0,-999.0,-999.0,3.018,4.435,91.193,2.076,-1.3730000000000002,-999.0,29.644,-1.43,0.802,61.55,-0.942,-2.503,29.19,0.401,108.563,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.8909179796,b
103342,-999.0,84.309,71.828,5.2010000000000005,-999.0,-999.0,-999.0,2.324,5.2010000000000005,72.773,2.005,-1.336,-999.0,24.214,-0.054000000000000006,-2.084,48.559,-1.227,2.193,39.024,-0.444,137.775,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.35335447001,b
103343,42.425,56.20399999999999,33.853,53.087,-999.0,-999.0,-999.0,0.858,33.001999999999995,129.055,0.6779999999999999,-0.982,-999.0,46.598,-1.4680000000000002,2.648,31.578000000000007,-2.306,2.469,25.008000000000006,-0.6759999999999999,228.525,1,50.879,1.386,0.131,-999.0,-999.0,-999.0,50.879,1.8158307149,b
103344,104.895,43.519,69.01,37.298,-999.0,-999.0,-999.0,2.707,19.149,105.54,0.8690000000000001,1.401,-999.0,37.904,1.641,-2.378,32.923,1.6740000000000002,0.329,21.563,-1.582,127.659,1,34.713,-1.047,2.199,-999.0,-999.0,-999.0,34.713,1.68161144262,b
103345,-999.0,82.696,55.576,22.604,-999.0,-999.0,-999.0,2.259,22.604,59.703,1.599,-1.392,-999.0,22.973000000000006,-1.956,-0.201,36.731,-1.2,-2.33,53.725,1.56,95.272,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.8310339502,b
103346,269.022,224.154,169.547,53.267,-999.0,-999.0,-999.0,3.044,53.267,160.963,2.146,-1.308,-999.0,51.17100000000001,-0.475,-0.645,109.792,0.57,2.78,115.479,-0.16899999999999998,282.112,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.7440562472300001,b
103347,147.19,18.927,106.707,3.004,-999.0,-999.0,-999.0,2.982,3.004,103.403,0.7659999999999999,-1.398,-999.0,58.541,-1.419,2.728,44.862,-2.03,-0.191,14.993,-0.938,161.733,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.018636116672,s
103348,112.988,101.965,99.442,43.43,-999.0,-999.0,-999.0,2.258,6.351,156.946,2.654,-1.3969999999999998,-999.0,32.778,-0.256,-2.531,86.99799999999998,-0.8,-0.34,35.217,2.002,193.363,1,37.169,0.383,2.7430000000000003,-999.0,-999.0,-999.0,37.169,2.30309368401,b
103349,131.515,76.668,91.981,1.586,-999.0,-999.0,-999.0,2.92,1.586,81.91,1.7819999999999998,-1.35,-999.0,29.443,-0.488,2.5860000000000003,52.467,0.742,-0.062,29.369,-2.77,54.69300000000001,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.39201391216,b
103350,-999.0,59.767,56.804,0.6759999999999999,-999.0,-999.0,-999.0,2.331,0.6759999999999999,59.15,1.509,-1.385,-999.0,23.579,-0.456,-0.826,35.571,-1.264,-3.012,28.575,0.8420000000000001,72.892,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.817028189069999,b
103351,151.576,30.764,116.916,9.879,-999.0,-999.0,-999.0,2.835,9.879,118.555,0.75,-1.406,-999.0,67.75399999999999,1.198,-2.895,50.801,0.93,0.565,15.76,-0.584,164.97099999999998,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
103352,-999.0,80.611,82.639,1.538,-999.0,-999.0,-999.0,2.43,1.538,55.886,1.34,-1.404,-999.0,23.883000000000006,1.951,3.097,32.003,-0.396,-2.5580000000000003,51.733,0.308,78.133,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,6.068468392030001,b
103353,238.188,109.114,195.327,22.837,3.051,169.972,-2.326,4.4110000000000005,16.075,163.106,3.37,1.412,0.301,21.115,1.496,0.552,71.157,-1.654,-2.644,44.026,0.948,212.624,2,38.64,1.543,-0.462,32.194,-1.508,2.762,70.834,3.25973475618,b
103354,86.001,40.523,65.33,0.095,-999.0,-999.0,-999.0,2.866,0.095,65.373,1.289,-1.403,-999.0,28.564,-1.845,2.754,36.809,-2.227,-0.6890000000000001,12.728,1.734,32.5,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.68161144262,b
103355,-999.0,56.556,78.592,20.875,-999.0,-999.0,-999.0,2.102,20.875,90.857,0.5720000000000001,-1.214,-999.0,57.81399999999999,1.619,-2.8360000000000003,33.043,2.2230000000000003,1.4340000000000002,59.94,0.057,127.863,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,3.983095628490001,b
103356,115.592,45.152,43.032,312.64,2.333,290.0440000000001,2.503,0.772,6.129,430.103,0.633,1.379,0.992,71.796,1.763,-1.378,45.419,1.863,-2.143,203.457,-1.669,464.37,2,277.982,0.799,1.4469999999999998,34.906,3.132,1.84,312.888,0.00150270483101,s
103357,51.20399999999999,49.074,35.086,85.67299999999999,-999.0,-999.0,-999.0,1.2819999999999998,6.702000000000001,134.6,1.369,0.157,-999.0,22.206,0.245,2.883,30.399,-0.954,2.4290000000000003,50.969,-2.509,212.683,1,81.995,0.696,-0.013,-999.0,-999.0,-999.0,81.995,2.27286557771,b
103358,-999.0,80.05199999999998,49.349,4.936,-999.0,-999.0,-999.0,1.67,4.936,54.51,1.5,-1.2990000000000002,-999.0,21.806,-2.312,1.868,32.705,-0.6920000000000001,2.269,49.144,-0.986,106.109,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.50904470035,b
103359,145.139,5.1160000000000005,102.885,18.051,-999.0,-999.0,-999.0,3.3110000000000004,18.051,88.973,1.06,1.412,-999.0,43.18899999999999,1.808,-2.103,45.785,0.7020000000000001,1.018,15.322,0.825,169.517,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,4.73963601265,b
103360,116.704,5.943,62.155,156.502,5.751,1530.226,-7.826,1.375,2.323,319.404,0.667,1.156,0.981,54.092,-0.042,-2.958,36.057,1.058,-2.135,76.523,-2.248,348.161,2,190.395,-2.21,0.78,38.86,3.5410000000000004,-2.026,229.255,0.00150270483101,s
103361,107.719,35.309,65.447,132.773,0.619,247.082,0.585,1.5419999999999998,37.612,360.8730000000001,0.517,1.29,0.933,59.831,-1.905,-1.683,30.959,-0.907,-2.859,55.652,-1.98,754.865,2,200.737,-1.135,0.973,69.345,-0.516,-1.894,270.083,0.307169523947,b
103362,119.865,45.96,82.927,92.633,1.198,955.61,0.122,2.271,3.095,903.174,2.608,-0.5710000000000001,0.313,25.941,0.902,1.182,67.66,-0.048,-3.0380000000000003,51.745,-2.241,988.45,2,449.794,-0.094,0.358,359.779,-1.2919999999999998,-2.764,809.573,2.31548538561,b
103363,59.90600000000001,66.27199999999999,53.119,27.36,-999.0,-999.0,-999.0,1.644,27.36,59.254,1.4280000000000002,-1.102,-999.0,24.408,-1.69,-1.045,34.846,-0.077,-1.36,31.517,1.812,156.351,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,2.46774293094,b
103364,62.847,65.249,41.669,138.563,1.287,173.253,0.8270000000000001,0.943,53.113,309.091,0.59,0.391,0.471,59.18600000000001,1.999,2.524,34.903,1.672,-2.875,68.07600000000001,1.942,321.736,3,96.749,0.47,0.273,65.809,1.757,-1.673,215.001,0.834611859385,b
103365,91.192,24.631,68.9,1.942,-999.0,-999.0,-999.0,2.855,1.942,62.88399999999999,0.706,-1.399,-999.0,36.859,-0.454,-0.34600000000000003,26.025,0.583,2.314,16.722,-2.7060000000000004,83.823,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
103366,124.483,75.91,71.418,22.406,-999.0,-999.0,-999.0,3.178,22.406,68.296,2.056,-1.412,-999.0,22.346,-0.322,0.4270000000000001,45.95,-1.273,-2.605,36.211,1.287,46.524,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.18900551443,b
103367,118.989,11.384,82.075,74.357,2.997,389.442,-2.035,2.426,5.0280000000000005,269.853,1.815,1.241,0.935,30.749,0.8109999999999999,-2.662,55.815,0.07,-0.35200000000000004,33.446,-0.616,252.97,2,131.083,-1.04,2.277,52.205,1.956,-0.969,183.288,0.309795155685,b
103368,74.73100000000002,30.968000000000004,61.36,52.832,-999.0,-999.0,-999.0,1.776,52.832,80.59,1.888,-1.03,-999.0,27.901,-0.75,-0.368,52.68899999999999,-1.3219999999999998,1.3130000000000002,4.552,-1.859,220.696,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.0410558574200002,b
103369,81.234,40.206,61.451,23.02,-999.0,-999.0,-999.0,2.9360000000000004,23.02,61.694,0.913,-1.414,-999.0,32.247,-2.175,-2.969,29.447,-2.306,0.382,29.793000000000006,-1.11,99.709,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.018636116672,s
103370,89.40899999999998,39.364,56.125,71.633,2.182,100.691,-0.09,2.29,29.148000000000003,138.529,2.062,1.412,0.36,20.816,-0.4970000000000001,-0.445,42.915,0.053,-2.667,39.395,-1.669,155.225,2,40.12,-2.14,1.77,34.679,0.042,1.493,74.79899999999998,0.307169523947,b
103371,90.297,13.59,62.543,13.728,-999.0,-999.0,-999.0,2.9930000000000003,13.728,62.927,1.1840000000000002,1.413,-999.0,28.814,0.385,-1.546,34.113,0.378,1.4469999999999998,6.813,0.523,96.933,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.68161144262,b
103372,105.018,31.473000000000006,75.506,29.178,-999.0,-999.0,-999.0,2.7710000000000004,29.178,76.839,1.6669999999999998,1.41,-999.0,28.816,-0.004,-1.804,48.023,-0.54,1.761,9.046,-2.8110000000000004,133.226,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.68161144262,b
103373,71.863,69.672,56.101000000000006,42.859,-999.0,-999.0,-999.0,1.602,23.573,124.133,1.151,-0.8170000000000001,-999.0,36.031,-0.068,-2.423,41.464,-0.397,-0.855,29.478,2.456,288.951,1,46.63800000000001,-0.114,0.485,-999.0,-999.0,-999.0,46.63800000000001,1.9690832095,b
103374,142.665,16.268,107.501,76.242,-999.0,-999.0,-999.0,1.951,1.763,207.444,0.71,0.215,-999.0,76.748,0.384,3.103,54.517,0.192,1.161,20.211,0.6659999999999999,228.308,1,76.179,3.638,-1.009,-999.0,-999.0,-999.0,76.179,0.00150270483101,s
103375,134.97,8.113,87.911,30.003,2.025,127.03,-0.479,2.782,1.951,169.80200000000005,0.741,1.314,0.7240000000000001,49.062,0.6,-0.91,36.356,1.315,2.685,20.585,2.982,241.249,2,50.834,1.7519999999999998,1.3230000000000002,33.551,-0.273,-1.233,84.385,0.00150270483101,s
103376,115.499,32.345,64.608,110.299,-999.0,-999.0,-999.0,1.779,42.74,161.235,0.6579999999999999,1.414,-999.0,49.00899999999999,1.239,1.734,32.234,0.537,-2.914,54.19600000000001,2.574,311.811,1,79.991,-1.078,-1.012,-999.0,-999.0,-999.0,79.991,1.77589327813,b
103377,251.124,32.702,177.733,61.485,0.8220000000000001,54.582,1.05,3.108,8.963,176.43200000000004,0.804,-0.307,0.448,56.81100000000001,0.958,-1.035,45.691,-1.472,-2.971,43.133,2.5580000000000003,224.086,2,39.078,-1.515,0.124,34.852,-0.693,1.376,73.93,2.53047841212,b
103378,-999.0,64.008,62.19300000000001,50.085,-999.0,-999.0,-999.0,2.719,50.085,64.35600000000001,1.896,-1.409,-999.0,22.226,-0.38,-1.356,42.13,-0.973,2.274,52.914,0.784,82.126,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.1975851263900004,b
103379,136.643,4.563,99.83,27.311,-999.0,-999.0,-999.0,2.708,27.311,98.299,0.828,0.45,-999.0,53.776,0.648,2.443,44.523,0.014,-1.208,16.695999999999998,-1.04,148.94899999999996,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
103380,120.353,10.833,83.291,27.823,-999.0,-999.0,-999.0,2.954,26.748,119.943,0.706,1.402,-999.0,38.324,-2.193,0.878,27.05,-0.605,-1.6130000000000002,6.0,-0.735,154.94299999999996,1,54.569,3.602,3.08,-999.0,-999.0,-999.0,54.569,0.00150270483101,s
103381,90.527,0.136,61.05,50.185,0.455,112.13,1.067,2.285,5.434,187.969,1.418,0.994,0.0,28.088,0.256,1.148,39.84,0.4270000000000001,-2.857,23.883000000000006,-2.853,232.71,2,85.315,0.83,-0.045,34.725,1.285,3.097,120.04,1.4548484726800002,b
103382,132.115,93.987,71.336,51.493,-999.0,-999.0,-999.0,2.369,40.717,107.233,1.635,0.447,-999.0,28.987,1.213,0.398,47.39100000000001,1.826,-1.89,50.706,0.674,228.375,1,30.855,-1.1740000000000002,2.189,-999.0,-999.0,-999.0,30.855,1.02086644567,b
103383,117.848,26.47,88.27600000000002,81.454,-999.0,-999.0,-999.0,1.69,5.9529999999999985,206.86900000000003,0.463,-0.343,-999.0,85.991,-0.574,2.785,39.814,-0.272,1.122,20.503,0.159,232.322,1,81.064,1.332,-1.087,-999.0,-999.0,-999.0,81.064,0.018636116672,s
103384,58.028,46.648,52.149,0.317,-999.0,-999.0,-999.0,2.319,0.317,51.492,1.071,-1.413,-999.0,24.858,0.282,0.225,26.634,1.294,-1.862,26.261,2.261,47.712,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.67488451961,b
103385,141.226,22.259,102.666,24.18,-999.0,-999.0,-999.0,3.196,24.18,99.458,0.742,1.414,-999.0,57.081,-0.109,-1.954,42.377,-0.698,1.188,35.001999999999995,0.601,121.814,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.13778807302,b
103386,129.179,51.731,96.274,1.307,-999.0,-999.0,-999.0,2.9410000000000003,1.307,96.576,1.262,-1.406,-999.0,42.695,1.067,-0.35700000000000004,53.881,0.7959999999999999,2.571,13.928,-1.242,126.05,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.68161144262,b
103387,101.698,37.377,73.695,0.828,-999.0,-999.0,-999.0,2.458,0.828,81.666,0.534,-1.358,-999.0,53.227,-0.426,-1.028,28.44,-0.206,1.421,36.32,2.662,132.60399999999998,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.72107263589,b
103388,121.094,28.935,58.87600000000001,190.228,-999.0,-999.0,-999.0,1.181,27.939,273.353,0.426,0.404,-999.0,74.105,0.8079999999999999,2.467,31.576,1.835,3.049,109.645,-2.737,376.512,1,167.672,0.875,-0.124,-999.0,-999.0,-999.0,167.672,0.00265331133733,s
103389,106.18,12.032,76.793,76.296,0.643,57.911,6.202000000000001,2.302,71.473,272.337,2.567,0.423,0.0,26.022,0.384,-3.063,66.795,0.098,0.936,26.644,0.649,315.485,3,66.179,-2.19,-2.334,62.663,-2.832,-2.879,179.52,0.00150270483101,s
103390,85.836,24.238000000000003,61.465,45.195,-999.0,-999.0,-999.0,2.216,22.587,114.209,1.46,1.3090000000000002,-999.0,24.707,0.444,1.486,36.077,1.665,-0.364,9.551,1.0590000000000002,223.993,1,53.426,-3.129,-3.112,-999.0,-999.0,-999.0,53.426,1.4548484726800002,b
103391,107.736,13.199000000000002,75.587,55.782,3.109,342.3780000000001,-0.125,2.324,35.845,205.556,0.8590000000000001,1.409,0.7559999999999999,34.629,0.684,0.826,29.744,2.337,2.461,11.733,1.739,383.175,2,84.55799999999998,-0.041,-1.655,56.62600000000001,3.069,1.86,141.183,0.0640607773058,b
103392,-999.0,99.825,39.202,19.275,-999.0,-999.0,-999.0,1.206,19.275,64.015,1.228,-1.105,-999.0,28.728,-0.047,1.283,35.287,0.931,1.987,70.679,-1.221,173.535,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.7619153033,b
103393,209.632,149.735,145.908,23.172,-999.0,-999.0,-999.0,2.75,23.172,151.363,1.615,-1.248,-999.0,57.88399999999999,0.053,-2.005,93.479,-0.261,0.727,60.379,-2.5810000000000004,133.982,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.62294833078,b
103394,65.152,12.818,50.94300000000001,117.6,0.6890000000000001,169.204,1.225,1.005,49.284,333.0019999999999,2.584,0.259,0.0,30.352,0.07400000000000001,1.937,78.429,-0.903,1.702,10.674,1.255,312.506,3,134.814,1.504,-1.02,46.508,0.815,2.135,224.221,0.00150270483101,s
103395,80.487,2.245,35.37699999999999,225.025,2.127,277.10900000000004,0.085,0.72,158.352,442.18300000000005,0.368,1.056,0.616,82.74,-0.379,2.278,30.477,-0.362,2.997,124.508,2.9610000000000003,537.641,3,112.755,-2.166,-0.334,74.545,-0.039,1.4980000000000002,328.966,0.300975113091,b
103396,155.642,75.385,86.727,4.184,-999.0,-999.0,-999.0,3.536,4.184,68.393,2.3,-1.404,-999.0,20.728,1.923,1.7080000000000002,47.665,0.232,-1.47,29.935,1.541,206.852,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.9816403121500015,b
103397,273.017,39.581,186.433,28.276,-999.0,-999.0,-999.0,4.651,18.623,93.278,1.526,1.233,-999.0,20.272,2.391,-1.032,30.933000000000003,-1.597,2.858,16.305,-1.268,242.16,1,42.074,1.476,1.4,-999.0,-999.0,-999.0,42.074,3.01252190622,b
103398,-999.0,90.123,55.465,1.965,-999.0,-999.0,-999.0,2.028,1.965,71.125,2.337,-1.317,-999.0,21.314,-0.08199999999999999,1.24,49.81100000000001,-0.238,-0.7809999999999999,42.923,2.813,166.606,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.86035714423,b
103399,75.517,1.383,51.898,59.136,-999.0,-999.0,-999.0,1.997,1.734,116.258,1.619,0.95,-999.0,22.425,0.154,-0.725,36.314,-0.762,1.05,23.594,1.097,142.55100000000004,1,57.519,1.197,-2.463,-999.0,-999.0,-999.0,57.519,1.68161144262,b
103400,85.039,40.575,64.396,166.976,0.708,74.587,4.142,1.207,40.842,300.4240000000001,4.157,0.41,0.105,26.406,0.757,0.032,109.77,1.534,-0.8909999999999999,48.712,-1.454,369.468,2,99.911,1.712,2.147,64.33800000000001,2.42,1.703,164.248,0.00265331133733,s
103401,108.564,76.36399999999998,65.663,18.342,-999.0,-999.0,-999.0,2.673,26.579,104.304,1.602,-1.183,-999.0,25.688,-0.597,-1.7990000000000002,41.144,-0.009000000000000001,0.809,35.58,-2.461,152.421,1,37.472,-2.594,0.5710000000000001,-999.0,-999.0,-999.0,37.472,2.04309929523,b
103402,96.595,40.975,73.15100000000002,21.844,-999.0,-999.0,-999.0,3.015,21.844,72.421,0.847,-1.414,-999.0,39.218,-1.026,-3.108,33.203,-0.6679999999999999,0.181,27.44,-1.311,145.4,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.018636116672,s
103403,-999.0,87.24,129.11,33.067,-999.0,-999.0,-999.0,2.607,2.462,109.487,0.6509999999999999,-0.725,-999.0,47.607,-2.382,-2.1830000000000003,31.016,0.182,-1.711,61.678,1.577,116.332,1,30.864,-3.391,0.279,-999.0,-999.0,-999.0,30.864,2.48870112251,b
103404,-999.0,92.226,101.356,1.715,-999.0,-999.0,-999.0,2.134,1.715,94.255,0.5489999999999999,-1.368,-999.0,60.867,-1.131,-0.606,33.387,0.551,-1.919,76.943,2.0780000000000003,104.403,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00150187015894,s
103405,90.463,37.597,70.109,18.957,-999.0,-999.0,-999.0,2.7880000000000003,18.957,71.477,1.554,-1.413,-999.0,27.983,-1.57,-2.107,43.494,-1.143,1.422,16.63,-0.126,216.702,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
103406,118.06,0.3670000000000001,86.939,35.154,-999.0,-999.0,-999.0,2.431,3.227,124.73,0.922,0.969,-999.0,48.265,0.416,1.641,44.49800000000001,0.475,-0.789,7.971,-0.809,154.53799999999995,1,31.967,0.665,-2.845,-999.0,-999.0,-999.0,31.967,1.68161144262,b
103407,136.077,4.063,98.293,60.274,-999.0,-999.0,-999.0,3.0460000000000003,23.699,128.84799999999998,2.415,1.18,-999.0,24.977,-0.21600000000000005,1.346,60.313,1.268,-1.314,20.601,-1.199,190.602,1,43.558,2.8110000000000004,1.731,-999.0,-999.0,-999.0,43.558,0.00150270483101,s
103408,117.924,19.753,49.787,216.647,1.213,161.703,-0.172,1.197,36.394,317.254,1.119,1.406,0.014,37.686,0.59,-1.276,42.181,1.692,-1.743,138.97899999999998,-1.484,562.105,2,205.636,-0.16399999999999998,1.961,31.751,1.048,0.246,237.387,0.0640607773058,b
103409,185.023,70.671,136.43,30.439,-999.0,-999.0,-999.0,3.21,30.439,122.552,1.091,1.414,-999.0,58.597,-1.005,2.339,63.955,-1.955,-0.877,27.869,-2.861,114.677,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.64487945796,b
103410,98.426,42.628,75.5,137.863,0.189,116.17,-0.004,1.158,38.645,339.5540000000001,0.476,0.084,0.0,92.793,-0.603,0.638,44.16,0.337,1.314,39.96,2.379,374.85,3,121.177,-0.023,-1.392,41.584,0.166,3.035,202.6,0.300975113091,b
103411,134.862,24.285,100.183,75.274,-999.0,-999.0,-999.0,2.399,6.928,196.747,2.237,1.381,-999.0,35.412,0.046,2.2230000000000003,79.21300000000002,0.425,-1.6909999999999998,16.441,-2.377,331.6930000000001,1,82.12100000000002,-1.006,0.979,-999.0,-999.0,-999.0,82.12100000000002,0.00150270483101,s
103412,124.484,85.694,88.713,66.449,-999.0,-999.0,-999.0,2.824,11.319,147.77,0.623,-1.401,-999.0,56.583,0.675,-1.812,35.276,0.894,1.003,59.096,-2.844,213.53,1,55.911,-1.178,0.627,-999.0,-999.0,-999.0,55.911,1.7594377389900002,b
103413,36.12300000000001,65.565,35.74,3.06,-999.0,-999.0,-999.0,1.43,3.06,48.459,1.178,-1.412,-999.0,22.253,1.06,0.34600000000000003,26.206,2.248,-0.449,42.865,3.112,141.115,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.895719075430001,b
103414,65.676,57.833,50.385,11.880999999999998,-999.0,-999.0,-999.0,2.2880000000000003,11.880999999999998,55.816,1.368,-1.285,-999.0,23.568,0.601,0.222,32.248000000000005,0.412,2.502,26.761,-0.994,103.625,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.0092386233200004,b
103415,162.851,11.327,108.833,44.202,3.1630000000000003,358.588,0.287,2.958,0.456,251.45,1.144,1.3530000000000002,0.949,48.64100000000001,1.38,-0.995,55.649,2.032,1.89,31.566,1.619,264.214,2,94.395,3.2510000000000003,-1.469,52.76600000000001,0.08800000000000001,1.894,147.161,0.00150270483101,s
103416,-999.0,77.258,27.05,3.668,-999.0,-999.0,-999.0,1.04,3.668,51.642,1.379,-1.41,-999.0,21.709,0.826,-3.045,29.933000000000003,1.699,2.673,51.022,-0.16399999999999998,90.671,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,4.78446121565,b
103417,144.25799999999995,22.68,88.889,44.912,-999.0,-999.0,-999.0,3.2430000000000003,44.912,59.956,1.171,-1.115,-999.0,27.623,-1.233,-2.008,32.333,0.711,1.681,42.878,1.062,146.17,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.5746390051,b
103418,201.656,113.771,113.971,0.586,-999.0,-999.0,-999.0,3.1,0.586,119.54,2.011,-1.357,-999.0,39.699,-1.409,-2.027,79.84100000000002,-1.093,1.057,40.579,-2.155,76.10300000000002,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.16207630751,b
103419,154.305,117.679,72.19800000000002,55.593,-999.0,-999.0,-999.0,2.599,55.593,78.465,1.961,0.711,-999.0,26.502,1.844,2.232,51.963,1.548,-0.35100000000000003,70.035,2.346,228.429,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.15693684975,b
103420,102.295,17.292,71.242,38.605,-999.0,-999.0,-999.0,2.83,2.9160000000000004,114.336,1.558,1.395,-999.0,28.879,0.884,-2.7030000000000003,44.996,0.856,0.7490000000000001,19.075,1.349,154.582,1,40.461,-1.713,-1.803,-999.0,-999.0,-999.0,40.461,0.00150270483101,s
